Num_Acc,road_type,road_surface,infrastructure,situation,speed_limit,road_profile,road_layout
202400000725,3,1,6,4,30,1,1
202400000726,4,1,0,5,30,1,1
202400000727,4,2,-1,5,50,1,2
202400000728,3,1,0,1,50,1,1
202400000729,4,2,0,1,30,1,1
202400000730,4,1,0,1,50,1,1
202400000731,3,1,5,1,30,1,1
202400000732,3,1,5,1,50,1,1
202400000733,4,1,0,1,30,1,1
202400000734,3,1,0,1,30,2,1
202400000735,4,1,0,4,30,1,1
202400000736,3,1,8,1,50,1,1
202400000737,4,1,5,1,50,1,1
202400000738,9,1,0,1,30,1,1
202400000739,4,1,0,1,50,1,1
202400000740,4,1,0,1,50,1,1
202400000741,3,1,0,1,30,1,1
202400000742,4,1,0,1,50,1,1
202400000743,4,1,0,4,50,1,1
202400000744,4,1,5,1,30,1,1
202400000745,4,1,0,1,30,2,1
202400000746,3,1,5,1,50,1,2
202400000747,4,1,0,1,50,1,1
202400000748,4,1,0,1,50,1,1
202400000749,4,1,0,1,50,1,1
202400000750,3,1,9,1,-1,1,1
202400000751,2,1,2,1,90,1,1
202400000752,4,1,0,1,30,2,1
202400000753,4,1,5,1,50,1,1
202400000754,3,1,9,1,50,1,1
202400000755,4,1,0,1,50,1,1
202400000756,3,1,0,1,30,2,2
202400000757,4,1,-1,1,50,1,4
202400000758,3,1,0,1,50,1,1
202400000759,4,1,0,3,50,1,1
202400000760,3,1,0,1,50,1,2
202400000761,4,2,0,1,50,1,1
202400000762,3,1,0,1,90,1,1
202400000763,1,1,0,8,130,2,1
202400000764,4,1,0,1,50,1,3
202400000765,3,1,0,1,70,1,1
202400000766,3,1,0,1,50,1,1
202400000767,4,1,0,1,50,4,1
202400000768,2,1,0,1,80,2,4
202400000769,4,1,9,1,20,1,1
202400000770,3,1,0,1,50,1,1
202400000771,4,1,0,3,50,4,3
202400000772,3,1,-1,6,50,1,1
202400000773,7,1,-1,1,50,1,1
202400000774,4,1,0,1,30,1,1
202400000775,3,1,0,3,70,1,3
202400000776,4,1,0,1,50,1,1
202400000777,3,1,0,1,80,1,1
202400000778,3,1,0,1,80,1,1
202400000779,4,1,0,1,50,1,2
202400000780,3,1,0,3,90,1,1
202400000781,3,1,6,1,50,1,1
202400000782,3,2,5,1,50,1,3
202400000783,4,1,0,1,30,1,3
202400000784,4,1,0,1,30,1,1
202400000785,3,1,0,1,80,1,1
202400000786,4,1,0,1,50,1,1
202400000787,3,2,0,1,80,1,2
202400000788,4,1,0,1,50,1,1
202400000789,3,1,9,1,50,1,1
202400000790,4,1,0,1,50,1,3
202400000791,4,1,0,1,50,1,1
202400000792,3,2,0,1,50,1,1
202400000793,3,1,0,3,90,3,1
202400000794,4,1,0,1,50,1,1
202400000795,4,1,0,1,50,1,1
202400000796,3,1,9,1,50,1,1
202400000797,4,2,0,1,50,1,1
202400000798,4,1,0,1,50,2,2
202400000799,4,2,0,1,50,1,1
202400000800,4,1,5,1,50,1,1
202400000801,3,2,0,1,50,4,1
202400000802,3,2,0,1,50,1,1
202400000803,4,1,0,1,50,1,3
202400000804,4,1,0,1,50,1,1
202400000805,4,1,0,1,30,1,2
202400000806,3,1,0,1,90,1,3
202400000807,4,2,0,1,30,1,2
202400000808,3,1,0,1,80,2,2
202400000809,3,1,0,1,50,1,1
202400000810,2,1,0,1,80,1,1
202400000811,4,1,0,1,70,1,1
202400000812,4,1,0,1,70,1,1
202400000813,3,1,0,1,80,1,2
202400000814,4,1,0,1,50,1,3
202400000815,4,1,0,5,30,1,1
202400000816,2,1,0,1,80,1,3
202400000817,4,1,0,8,30,2,1
202400000818,3,1,0,3,70,1,1
202400000819,4,2,0,1,50,1,1
202400000820,1,1,0,1,130,1,1
202400000821,4,2,0,1,30,1,1
202400000822,4,1,6,1,50,1,1
202400000823,4,2,0,1,30,1,1
202400000824,4,1,0,1,50,2,1
202400000825,4,1,0,6,50,1,1
202400000826,3,1,0,1,80,1,1
202400000827,2,1,0,1,-1,1,1
202400000828,4,1,0,1,30,2,1
202400000829,4,1,0,1,50,1,3
202400000830,3,1,0,3,80,1,3
202400000831,4,1,0,1,30,1,1
202400000832,3,1,9,1,90,1,1
202400000833,4,1,0,1,30,1,1
202400000834,3,2,0,1,90,2,2
202400000835,3,2,5,1,50,1,1
202400000836,7,1,0,1,50,1,3
202400000837,4,1,0,1,50,1,1
202400000838,3,1,0,1,30,1,1
202400000839,3,1,5,1,50,1,1
202400000840,4,1,0,1,30,1,1
202400000841,3,1,0,1,50,1,1
202400000842,4,2,0,3,80,1,1
202400000843,3,1,0,1,80,1,1
202400000844,3,1,6,5,50,1,1
202400000845,4,1,0,1,80,1,1
202400000846,3,1,0,5,80,1,1
202400000847,3,1,0,1,50,2,1
202400000848,9,1,0,5,-1,1,1
202400000849,4,1,-1,1,50,1,1
202400000850,3,1,0,1,-1,1,1
202400000851,3,1,0,1,50,1,1
202400000852,3,1,0,3,80,1,2
202400000853,3,1,0,1,80,1,1
202400000854,1,1,0,1,70,1,1
202400000855,1,1,3,1,90,1,1
202400000856,1,1,3,1,70,1,4
202400000857,2,1,0,1,90,1,1
202400000858,1,1,1,1,50,1,3
202400000859,1,1,3,1,50,2,3
202400000860,1,1,0,1,90,1,1
202400000861,2,1,0,1,90,1,1
202400000862,1,1,0,1,90,1,1
202400000863,2,1,0,1,90,1,1
202400000864,1,1,2,1,90,1,1
202400000865,1,1,0,1,110,1,1
202400000866,4,1,5,1,50,1,1
202400000867,4,1,0,1,50,4,1
202400000868,4,1,9,1,50,1,1
202400000869,4,1,0,1,30,1,1
202400000870,4,1,9,1,50,1,3
202400000871,3,1,0,1,50,1,1
202400000872,3,1,0,1,50,1,1
202400000873,1,1,0,1,90,2,1
202400000874,2,1,9,1,50,1,1
202400000875,4,1,0,5,50,1,1
202400000876,2,1,0,1,70,1,1
202400000877,4,1,0,1,50,1,1
202400000878,4,1,0,1,90,1,3
202400000879,3,1,5,1,50,1,1
202400000880,4,1,5,1,50,1,1
202400000881,3,1,0,1,50,1,1
202400000882,3,1,0,1,80,2,3
202400000883,4,1,0,1,30,1,1
202400000884,4,1,0,1,30,1,1
202400000885,4,1,0,4,30,2,1
202400000886,6,1,0,8,10,1,1
202400000887,4,1,0,4,50,1,1
202400000888,4,1,0,1,50,1,3
202400000889,7,1,0,1,50,1,1
202400000890,4,1,8,1,50,1,3
202400000891,4,1,0,1,40,1,1
202400000892,3,1,5,3,50,4,1
202400000893,3,2,9,1,50,1,1
202400000894,4,1,0,1,50,2,1
202400000895,3,1,0,1,30,1,1
202400000896,4,1,5,1,30,1,1
202400000897,4,1,0,1,50,1,1
202400000898,2,1,2,1,90,1,1
202400000899,3,1,5,1,50,1,3
202400000900,4,1,0,1,30,1,1
202400000901,4,1,0,1,50,2,1
202400000902,4,1,0,1,30,1,1
202400000903,4,1,2,1,50,2,1
202400000904,4,1,0,1,30,2,3
202400000905,4,1,0,1,50,1,1
202400000906,4,1,0,1,50,1,1
202400000907,4,1,0,1,50,4,1
202400000908,4,1,0,1,50,4,1
202400000909,4,1,0,1,50,2,1
202400000910,4,1,0,1,70,1,3
202400000911,4,1,0,1,30,1,4
202400000912,4,1,0,1,50,1,1
202400000913,4,1,0,1,50,2,1
202400000914,4,1,0,6,50,1,1
202400000915,4,1,0,1,50,1,1
202400000916,4,1,9,1,50,2,4
202400000917,4,1,0,6,50,1,1
202400000918,4,1,0,1,30,1,3
202400000919,4,1,0,1,50,1,1
202400000920,4,1,0,1,50,1,1
202400000921,3,1,0,1,50,1,1
202400000922,3,1,0,8,30,1,1
202400000923,3,1,0,1,50,1,1
202400000924,4,1,5,6,50,1,1
202400000925,4,2,0,1,30,1,1
202400000926,4,1,0,1,50,1,1
202400000927,3,1,2,1,50,1,1
202400000928,3,1,0,1,50,1,1
202400000929,4,1,0,1,50,1,1
202400000930,4,1,0,8,50,1,1
202400000931,3,1,5,1,50,1,1
202400000932,3,1,0,1,80,1,1
202400000933,4,1,5,1,50,1,1
202400000934,3,1,0,1,90,1,2
202400000935,3,1,0,8,80,1,3
202400000936,3,1,0,3,-1,1,1
202400000937,3,1,0,1,30,1,1
202400000938,1,1,0,1,130,2,2
202400000939,4,9,0,1,50,1,1
202400000940,4,1,0,1,30,1,1
202400000941,4,2,0,1,30,1,2
202400000942,4,1,5,1,20,1,1
202400000943,3,2,0,1,90,1,1
202400000944,3,2,0,1,80,1,1
202400000945,4,2,0,4,50,1,1
202400000946,4,1,0,1,50,1,1
202400000947,3,1,0,1,70,1,1
202400000948,4,2,0,1,50,1,1
202400000949,4,2,0,1,50,1,1
202400000950,4,1,0,1,50,1,1
202400000951,4,1,0,1,50,1,1
202400000952,4,2,0,1,50,1,1
202400000953,3,2,0,1,50,1,1
202400000954,4,1,0,4,30,2,1
202400000955,4,2,6,1,50,1,2
202400000956,4,1,0,1,30,1,1
202400000957,4,2,0,1,50,1,1
202400000958,4,2,0,1,30,1,1
202400000959,4,1,0,1,50,1,1
202400000960,4,1,0,1,50,1,1
202400000961,4,2,0,1,50,1,1
202400000962,4,2,5,1,50,1,1
202400000963,4,1,9,1,30,1,1
202400000964,4,1,0,5,50,1,1
202400000965,3,2,0,3,90,2,1
202400000966,4,2,0,8,50,2,1
202400000967,4,2,0,1,50,1,1
202400000968,4,1,0,1,50,2,1
202400000969,4,1,0,1,50,1,1
202400000970,3,2,0,1,90,2,3
202400000971,3,1,0,1,30,1,1
202400000972,3,1,0,1,50,2,3
202400000973,4,1,0,1,70,1,1
202400000974,4,2,0,1,30,2,1
202400000975,4,1,0,1,30,1,1
202400000976,4,1,0,1,30,1,1
202400000977,4,1,0,1,30,1,1
202400000978,4,1,0,1,30,1,1
202400000979,4,1,0,1,50,1,1
202400000980,4,2,0,1,30,1,1
202400000981,3,1,5,1,-1,1,3
202400000982,3,1,0,1,50,1,1
202400000983,3,1,0,1,50,1,1
202400000984,3,1,0,1,20,1,1
202400000985,3,1,0,1,50,1,1
202400000986,3,1,0,1,30,1,1
202400000987,3,1,0,1,50,1,1
202400000988,4,1,0,1,50,1,1
202400000989,4,1,0,1,30,1,1
202400000990,2,1,9,1,90,1,1
202400000991,3,2,0,1,70,1,1
202400000992,3,2,0,2,110,1,1
202400000993,2,1,0,1,50,1,1
202400000994,2,1,0,1,50,2,1
202400000995,2,1,0,1,70,1,1
202400000996,3,2,0,3,90,2,1
202400000997,4,1,0,1,50,2,1
202400000998,2,-1,3,-1,-1,1,1
202400000999,3,2,0,1,-1,2,1
202400001000,3,2,0,3,90,2,3
202400001001,3,1,2,1,30,1,1
202400001002,3,1,0,1,50,1,1
202400001003,3,1,0,1,50,1,1
202400001004,4,1,5,1,50,1,1
202400001005,3,1,0,1,80,1,1
202400001006,4,1,0,1,50,1,1
202400001007,3,1,0,1,70,1,1
202400001008,4,7,0,1,90,1,1
202400001009,4,1,0,1,50,1,3
202400001010,4,1,0,1,50,1,1
202400001011,3,1,0,1,50,1,1
202400001012,4,1,0,1,50,1,1
202400001013,4,1,0,4,50,1,1
202400001014,3,2,5,1,90,1,1
202400001015,4,1,0,1,50,1,1
202400001016,3,1,0,1,-1,1,1
202400001017,1,1,0,1,130,1,1
202400001018,3,1,0,1,50,1,1
202400001019,4,2,0,3,-1,2,2
202400001020,4,1,2,4,50,1,1
202400001021,3,1,0,1,80,1,1
202400001022,4,1,0,6,-1,1,1
202400001023,3,1,0,1,-1,1,1
202400001024,3,1,2,1,50,1,1
202400001025,7,1,8,4,50,1,1
202400001026,3,1,0,1,50,1,1
202400001027,4,1,0,1,50,1,2
202400001028,4,1,0,1,50,1,1
202400001029,4,1,0,3,80,2,3
202400001030,4,1,0,1,50,1,1
202400001031,4,1,0,1,50,1,1
202400001032,4,1,8,1,50,1,1
202400001033,4,1,0,1,50,2,3
202400001034,4,1,0,1,50,1,1
202400001035,4,1,5,1,50,4,2
202400001036,3,1,0,1,50,2,1
202400001037,7,1,0,1,70,1,1
202400001038,1,2,3,3,70,2,3
202400001039,4,1,-1,1,50,1,1
202400001040,1,1,0,1,110,1,1
202400001041,7,1,-1,6,50,1,1
202400001042,1,2,0,1,90,1,1
202400001043,4,1,8,1,50,1,1
202400001044,2,1,0,1,90,1,1
202400001045,4,1,0,1,50,1,1
202400001046,1,2,3,1,50,3,3
202400001047,1,1,0,1,90,1,1
202400001048,4,1,0,1,50,1,1
202400001049,1,1,0,1,90,1,1
202400001050,4,1,0,1,30,1,2
202400001051,1,2,0,1,90,1,1
202400001052,4,1,8,1,30,1,1
202400001053,1,2,0,1,50,1,3
202400001054,1,2,0,1,90,1,1
202400001055,4,1,2,1,30,1,3
202400001056,4,1,0,4,50,1,1
202400001057,2,2,0,1,110,1,1
202400001058,4,1,-1,1,50,2,1
202400001059,1,1,0,1,90,1,1
202400001060,4,1,0,1,50,1,1
202400001061,1,1,2,1,50,2,2
202400001062,4,1,0,1,50,2,1
202400001063,4,1,0,1,50,1,1
202400001064,3,1,0,1,50,1,1
202400001065,3,1,0,1,90,1,1
202400001066,4,1,0,1,50,1,1
202400001067,3,1,0,1,50,1,2
202400001068,4,1,0,1,30,1,1
202400001069,4,1,-1,1,50,1,1
202400001070,4,1,0,4,50,1,1
202400001071,4,2,0,1,30,1,1
202400001072,7,1,5,1,80,1,1
202400001073,3,2,0,5,50,1,1
202400001074,4,2,9,5,50,1,1
202400001075,3,2,0,1,50,1,1
202400001076,3,1,5,1,50,1,1
202400001077,3,1,0,1,50,2,1
202400001078,3,2,0,1,90,1,1
202400001079,4,9,8,8,30,1,2
202400001080,4,2,0,1,50,1,1
202400001081,4,1,0,6,50,2,1
202400001082,3,1,5,1,50,2,1
202400001083,4,1,0,1,50,1,1
202400001084,4,1,0,1,30,2,1
202400001085,4,1,0,1,30,1,1
202400001086,4,2,6,1,50,1,1
202400001087,4,1,0,1,30,1,1
202400001088,7,2,2,6,50,1,1
202400001089,3,2,0,3,50,1,1
202400001090,4,1,0,4,50,1,1
202400001091,3,1,0,1,50,2,1
202400001092,4,1,0,1,50,1,1
202400001093,3,2,0,3,80,1,3
202400001094,3,2,0,3,80,2,2
202400001095,4,1,0,1,50,4,1
202400001096,4,2,0,1,50,1,1
202400001097,4,1,0,1,50,2,1
202400001098,3,1,0,1,80,2,1
202400001099,4,2,0,1,50,1,1
202400001100,3,1,0,1,30,2,1
202400001101,4,1,0,1,50,1,1
202400001102,3,1,0,5,50,1,1
202400001103,4,1,0,6,30,1,1
202400001104,3,1,0,1,50,1,1
202400001105,4,1,0,1,30,1,1
202400001106,3,1,0,5,50,1,1
202400001107,4,2,0,1,50,1,3
202400001108,4,1,0,1,50,1,1
202400001109,4,2,9,1,50,2,1
202400001110,4,2,5,1,50,4,1
202400001111,3,2,0,3,80,1,2
202400001112,4,1,0,1,50,1,1
202400001113,3,1,3,8,80,2,1
202400001114,4,2,0,1,50,1,1
202400001115,4,2,0,1,50,1,1
202400001116,4,1,0,1,50,1,1
202400001117,2,1,0,1,50,1,1
202400001118,4,1,0,1,50,1,1
202400001119,4,1,1,1,70,1,2
202400001120,3,1,0,3,80,1,1
202400001121,4,1,0,1,30,1,1
202400001122,4,1,0,1,30,2,1
202400001123,4,2,0,1,30,1,1
202400001124,7,1,0,1,50,2,1
202400001125,3,1,0,1,90,1,1
202400001126,2,1,0,1,70,2,2
202400001127,4,1,0,1,30,1,1
202400001128,4,2,0,1,30,1,1
202400001129,4,1,0,1,30,1,1
202400001130,3,1,0,1,80,2,1
202400001131,4,2,0,5,30,1,1
202400001132,3,1,0,1,30,1,1
202400001133,3,1,0,1,50,1,1
202400001134,4,1,0,1,30,1,1
202400001135,4,1,5,1,50,1,1
202400001136,4,1,0,4,50,1,1
202400001137,4,2,-1,1,50,1,1
202400001138,4,2,0,5,30,2,1
202400001139,4,1,0,1,30,1,1
202400001140,4,1,0,1,50,1,1
202400001141,3,1,0,4,50,1,2
202400001142,4,1,0,1,50,1,3
202400001143,3,2,0,1,80,1,1
202400001144,4,2,0,1,30,1,1
202400001145,4,1,0,1,50,1,1
202400001146,3,1,0,8,80,1,2
202400001147,1,2,5,1,50,1,1
202400001148,3,2,9,1,30,1,1
202400001149,3,1,0,1,90,1,1
202400001150,3,2,0,1,30,1,1
202400001151,4,1,5,1,50,1,1
202400001152,3,9,0,1,80,1,3
202400001153,4,1,0,1,50,1,1
202400001154,3,2,2,1,50,3,1
202400001155,4,1,0,1,50,1,2
202400001156,3,1,2,1,50,1,1
202400001157,4,1,0,1,50,1,1
202400001158,3,2,0,1,90,2,1
202400001159,3,1,0,1,50,1,1
202400001160,4,1,0,1,50,1,1
202400001161,3,1,5,1,80,1,3
202400001162,3,1,0,1,50,1,2
202400001163,4,1,9,8,30,1,1
202400001164,4,1,0,3,80,1,1
202400001165,4,2,9,1,50,1,1
202400001166,4,1,9,1,30,1,1
202400001167,3,1,0,8,-1,1,1
202400001168,3,1,0,1,80,2,3
202400001169,4,1,0,1,50,2,1
202400001170,4,1,0,1,50,1,1
202400001171,1,1,0,1,130,1,1
202400001172,3,2,0,1,50,1,2
202400001173,7,2,0,1,50,1,1
202400001174,2,1,0,1,50,2,1
202400001175,4,1,0,8,50,3,1
202400001176,3,1,0,1,50,2,2
202400001177,3,1,0,1,90,1,1
202400001178,4,1,0,1,30,1,1
202400001179,4,1,0,1,70,1,1
202400001180,1,2,0,1,110,1,1
202400001181,1,1,0,1,130,1,1
202400001182,1,2,0,3,130,1,1
202400001183,3,1,0,1,50,2,2
202400001184,4,1,0,1,30,1,1
202400001185,1,1,0,1,130,2,1
202400001186,4,1,-1,6,-1,1,1
202400001187,1,1,0,1,130,1,1
202400001188,3,1,0,1,80,1,1
202400001189,4,1,8,1,30,1,1
202400001190,1,1,0,3,130,1,1
202400001191,4,1,0,1,50,3,2
202400001192,4,1,0,1,50,1,1
202400001193,9,1,0,1,50,1,1
202400001194,4,1,0,1,30,1,1
202400001195,3,2,0,1,80,2,1
202400001196,4,1,0,1,70,1,1
202400001197,3,2,0,3,50,1,3
202400001198,4,1,0,1,-1,1,1
202400001199,3,2,0,1,90,2,3
202400001200,3,1,0,1,70,1,1
202400001201,4,1,0,1,30,1,1
202400001202,7,1,0,1,50,2,1
202400001203,3,2,0,3,80,2,3
202400001204,4,1,0,1,-1,1,1
202400001205,3,2,0,1,80,1,1
202400001206,3,1,0,1,50,1,1
202400001207,4,1,0,1,30,2,1
202400001208,4,1,0,1,30,1,1
202400001209,2,1,0,1,110,2,3
202400001210,4,1,0,1,50,1,1
202400001211,4,1,0,1,30,1,1
202400001212,3,1,0,1,50,1,1
202400001213,4,1,-1,5,-1,1,1
202400001214,3,1,0,3,90,1,3
202400001215,3,1,0,3,-1,1,1
202400001216,4,1,0,1,30,1,1
202400001217,3,1,0,1,50,1,1
202400001218,4,1,0,1,80,1,1
202400001219,4,1,0,1,-1,1,1
202400001220,3,2,0,3,90,2,3
202400001221,3,1,0,1,90,1,1
202400001222,4,1,0,1,-1,1,1
202400001223,3,2,0,4,50,3,1
202400001224,5,1,0,1,30,1,1
202400001225,3,1,0,1,50,1,1
202400001226,3,1,0,8,80,1,2
202400001227,3,1,0,1,80,1,1
202400001228,2,1,0,3,110,2,1
202400001229,4,1,0,1,30,1,1
202400001230,3,2,0,1,50,1,3
202400001231,2,1,0,1,110,1,1
202400001232,3,2,0,1,80,1,1
202400001233,3,1,0,1,30,1,1
202400001234,3,1,2,1,90,1,1
202400001235,4,1,0,1,30,1,1
202400001236,3,1,0,3,80,1,1
202400001237,3,1,0,1,80,1,1
202400001238,4,1,0,1,50,1,1
202400001239,3,1,0,3,80,1,1
202400001240,4,2,0,3,50,1,1
202400001241,3,1,0,1,50,1,1
202400001242,1,1,0,1,70,2,3
202400001243,3,2,6,1,50,1,1
202400001244,4,1,0,1,50,1,1
202400001245,3,2,0,1,50,1,1
202400001246,1,1,0,1,90,1,1
202400001247,4,1,0,8,50,1,1
202400001248,3,1,0,1,50,1,3
202400001249,3,1,0,1,50,1,1
202400001250,7,1,6,1,30,1,1
202400001251,7,1,0,1,70,1,1
202400001252,3,1,0,1,70,1,1
202400001253,4,1,0,1,50,1,1
202400001254,2,1,0,1,70,1,1
202400001255,3,2,0,3,80,1,2
202400001256,3,1,0,8,50,1,1
202400001257,1,2,0,1,130,1,1
202400001258,3,2,2,1,80,1,1
202400001259,1,2,0,1,130,1,2
202400001260,3,1,0,1,50,1,1
202400001261,3,1,0,4,50,1,1
202400001262,4,1,6,1,50,1,1
202400001263,1,2,0,1,130,1,1
202400001264,1,1,0,1,90,1,1
202400001265,3,1,0,5,25,1,4
202400001266,1,1,0,1,90,1,1
202400001267,1,1,0,3,110,1,1
202400001268,3,1,0,1,50,1,1
202400001269,1,2,0,1,90,1,1
202400001270,4,1,9,1,50,1,1
202400001271,1,1,0,1,130,1,1
202400001272,4,1,0,1,30,1,1
202400001273,1,1,0,1,90,1,1
202400001274,1,2,0,1,90,1,1
202400001275,1,2,3,1,110,1,1
202400001276,1,1,0,1,90,1,1
202400001277,3,1,0,1,80,2,1
202400001278,1,2,0,1,90,2,3
202400001279,1,1,0,1,90,1,1
202400001280,4,1,0,1,50,3,1
202400001281,1,2,7,1,90,1,1
202400001282,1,1,0,1,70,1,1
202400001283,7,1,0,3,80,1,1
202400001284,2,1,0,1,110,1,1
202400001285,4,1,0,1,50,1,1
202400001286,1,1,0,1,110,1,1
202400001287,3,2,0,1,50,2,1
202400001288,4,1,0,1,70,1,4
202400001289,1,2,0,1,70,2,2
202400001290,1,1,0,1,90,1,1
202400001291,3,1,0,1,80,1,2
202400001292,1,2,0,6,90,1,1
202400001293,1,1,1,1,90,1,1
202400001294,2,1,0,1,80,1,4
202400001295,1,2,0,1,90,2,3
202400001296,1,1,1,1,90,1,1
202400001297,2,1,0,1,110,1,1
202400001298,1,1,1,1,3,1,1
202400001299,1,2,0,1,90,1,3
202400001300,3,1,0,1,80,1,1
202400001301,1,1,0,1,110,1,1
202400001302,1,1,0,1,90,1,1
202400001303,3,2,0,1,80,2,2
202400001304,3,1,0,3,80,1,1
202400001305,1,1,0,1,110,1,1
202400001306,1,3,0,1,110,1,1
202400001307,1,1,0,3,130,1,1
202400001308,4,1,0,1,30,1,1
202400001309,3,1,0,1,80,1,2
202400001310,4,1,0,1,50,1,1
202400001311,1,2,0,2,90,1,1
202400001312,3,1,0,1,70,1,3
202400001313,2,2,0,1,70,1,3
202400001314,4,2,9,1,50,1,1
202400001315,3,1,0,1,90,1,1
202400001316,1,2,0,1,110,1,1
202400001317,4,1,0,3,80,2,2
202400001318,1,2,0,1,110,2,3
202400001319,4,1,0,1,70,1,1
202400001320,3,1,0,3,80,1,1
202400001321,3,1,0,1,50,1,1
202400001322,3,1,5,1,50,1,1
202400001323,3,1,0,1,90,1,1
202400001324,2,1,2,1,70,2,1
202400001325,3,1,0,1,80,1,2
202400001326,3,1,0,8,50,1,3
202400001327,3,1,0,1,80,1,1
202400001328,3,1,0,3,80,2,2
202400001329,3,1,0,1,50,1,1
202400001330,3,1,5,1,90,1,1
202400001331,4,1,0,1,50,1,1
202400001332,3,1,0,1,70,2,1
202400001333,4,1,0,1,30,1,1
202400001334,3,1,0,3,50,1,1
202400001335,4,2,0,6,30,1,1
202400001336,3,1,0,1,70,1,1
202400001337,4,1,0,1,30,1,1
202400001338,4,1,0,4,50,1,1
202400001339,4,1,0,1,30,1,1
202400001340,3,1,0,1,50,1,1
202400001341,3,1,0,1,80,1,1
202400001342,3,1,0,8,50,1,1
202400001343,3,1,0,1,50,1,1
202400001344,4,1,0,3,50,2,3
202400001345,4,1,0,1,30,1,1
202400001346,4,1,0,1,50,1,1
202400001347,4,1,0,1,30,1,1
202400001348,3,1,0,3,80,1,2
202400001349,3,1,9,1,70,2,3
202400001350,3,1,0,1,50,1,1
202400001351,3,1,0,1,80,1,1
202400001352,3,2,0,1,80,2,3
202400001353,3,1,0,1,80,1,1
202400001354,4,2,0,1,30,1,1
202400001355,3,1,0,1,80,1,1
202400001356,3,1,0,1,90,2,4
202400001357,3,1,0,1,30,1,1
202400001358,3,1,5,1,50,1,1
202400001359,3,1,0,1,70,1,1
202400001360,3,1,0,1,50,2,3
202400001361,3,1,0,1,80,1,1
202400001362,3,1,0,1,50,1,1
202400001363,3,1,0,1,80,1,1
202400001364,7,1,-1,1,50,4,1
202400001365,4,1,0,3,50,2,1
202400001366,4,1,0,1,50,1,1
202400001367,3,1,0,1,50,1,1
202400001368,1,1,0,1,110,2,2
202400001369,4,1,0,1,50,1,1
202400001370,1,3,1,1,90,3,3
202400001371,3,1,0,1,50,2,1
202400001372,4,1,0,1,50,1,1
202400001373,1,1,0,1,130,1,1
202400001374,4,1,0,1,50,1,1
202400001375,1,1,3,3,70,1,1
202400001376,1,1,0,1,130,1,1
202400001377,4,1,0,1,50,1,1
202400001378,1,1,0,8,130,1,1
202400001379,4,1,0,5,50,1,1
202400001380,3,1,0,3,80,3,2
202400001381,2,1,3,1,50,1,2
202400001382,4,1,0,1,30,1,1
202400001383,3,1,0,1,-1,1,1
202400001384,3,1,0,1,-1,1,1
202400001385,7,2,0,1,50,2,1
202400001386,3,1,0,3,80,1,3
202400001387,3,2,0,1,70,1,1
202400001388,3,1,0,1,70,1,1
202400001389,3,2,0,1,50,1,3
202400001390,9,1,0,1,50,2,1
202400001391,4,2,0,8,90,1,1
202400001392,7,1,0,1,50,1,1
202400001393,4,1,0,1,50,1,1
202400001394,1,1,0,1,130,1,1
202400001395,3,1,0,1,80,2,3
202400001396,3,1,0,1,80,2,3
202400001397,4,1,0,1,50,1,1
202400001398,4,2,0,1,50,1,1
202400001399,1,1,0,1,110,3,2
202400001400,4,1,0,5,50,2,1
202400001401,2,2,0,1,60,2,1
202400001402,2,2,0,1,80,1,1
202400001403,2,1,0,3,90,1,1
202400001404,3,1,0,1,80,1,2
202400001405,7,1,0,4,90,1,1
202400001406,3,1,0,4,80,1,1
202400001407,1,1,0,1,130,1,1
202400001408,3,1,0,1,90,1,3
202400001409,3,1,5,1,30,2,1
202400001410,7,2,0,1,-1,1,1
202400001411,4,1,-1,4,50,1,1
202400001412,3,1,0,1,50,1,1
202400001413,3,1,0,8,80,1,4
202400001414,4,1,0,1,50,1,1
202400001415,7,1,0,1,50,1,2
202400001416,4,1,0,5,30,4,1
202400001417,3,1,0,8,80,4,1
202400001418,3,1,0,1,80,3,1
202400001419,2,1,0,1,70,1,1
202400001420,4,1,0,5,50,1,1
202400001421,3,1,0,1,50,1,1
202400001422,3,1,0,3,80,1,1
202400001423,4,1,0,5,70,1,2
202400001424,3,7,0,3,80,2,1
202400001425,1,1,0,1,130,2,1
202400001426,2,1,0,1,110,1,1
202400001427,3,1,0,4,50,1,1
202400001428,1,1,0,1,90,1,1
202400001429,3,1,0,1,70,1,2
202400001430,3,1,0,1,90,1,1
202400001431,4,1,0,1,50,1,1
202400001432,1,1,0,1,70,1,1
202400001433,3,1,0,1,90,2,3
202400001434,2,1,0,1,90,2,1
202400001435,3,1,0,1,90,1,2
202400001436,4,1,2,5,50,1,1
202400001437,1,1,-1,1,50,1,1
202400001438,4,1,0,1,30,1,1
202400001439,4,1,0,1,50,1,1
202400001440,3,1,0,3,80,1,1
202400001441,1,1,0,1,110,1,1
202400001442,7,1,0,1,50,1,1
202400001443,1,1,0,1,110,1,1
202400001444,4,1,5,1,70,1,1
202400001445,1,1,0,1,70,1,1
202400001446,4,1,6,1,50,1,1
202400001447,4,1,0,6,50,1,1
202400001448,4,1,5,1,50,1,1
202400001449,4,2,1,1,50,2,1
202400001450,4,1,5,1,30,2,1
202400001451,4,1,0,1,30,1,1
202400001452,4,1,0,1,50,1,1
202400001453,3,1,3,1,110,3,2
202400001454,4,1,0,1,50,1,1
202400001455,3,1,0,1,80,1,1
202400001456,4,1,0,1,50,1,1
